"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Cereals",210,"Rice",21006,"Vegetable Products",2,263033291,2019
"Cereals",210,"Sorghum",21007,"Vegetable Products",2,9000,2019
"Cereals",210,"Buckwheat",21008,"Vegetable Products",2,138003,2019
"Products of the milling industry",211,"Wheat Flours",21101,"Vegetable Products",2,52539369,2019
"Products of the milling industry",211,"Cereal Flours",21102,"Vegetable Products",2,7683451,2019
"Products of the milling industry",211,"Cereal Meal and Pellets",21103,"Vegetable Products",2,2418369,2019
"Products of the milling industry",211,"Processed Cereals",21104,"Vegetable Products",2,2627435,2019
"Products of the milling industry",211,"Potato Flours",21105,"Vegetable Products",2,60273,2019
"Products of the milling industry",211,"Legume Flours",21106,"Vegetable Products",2,59134,2019
"Products of the milling industry",211,"Malt",21107,"Vegetable Products",2,7523471,2019
"Products of the milling industry",211,"Starches",21108,"Vegetable Products",2,697582,2019
"Products of the milling industry",211,"Wheat Gluten",21109,"Vegetable Products",2,8527.999999999998,2019
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Soybeans",21201,"Vegetable Products",2,6701396,2019
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Ground Nuts",21202,"Vegetable Products",2,157149,2019
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Linseed",21204,"Vegetable Products",2,12939,2019
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Sunflower Seeds",21206,"Vegetable Products",2,6976,2019
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Other Oily Seeds",21207,"Vegetable Products",2,1099875,2019
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Oil Seed Flower",21208,"Vegetable Products",2,3687652,2019
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Sowing Seeds",21209,"Vegetable Products",2,1336982,2019
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Hops",21210,"Vegetable Products",2,527,2019
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Perfume Plants",21211,"Vegetable Products",2,360412,2019
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Locust beans, seaweed, sugar beet, cane, for food",21212,"Vegetable Products",2,18864,2019
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Cereal Straws",21213,"Vegetable Products",2,1251,2019
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Forage Crops",21214,"Vegetable Products",2,98084,2019
"Natural gums, resins & other vegetable extracts",213,"Insect Resins",21301,"Vegetable Products",2,37956,2019
"Natural gums, resins & other vegetable extracts",213,"Vegetable Saps",21302,"Vegetable Products",2,1927611,2019
"Vegetable plaiting materials & products, n.e.s.",214,"Vegetable Plaiting Materials",21401,"Vegetable Products",2,8,2019
"Vegetable plaiting materials & products, n.e.s.",214,"Other Vegetable Products",21404,"Vegetable Products",2,139,2019
"Animal or vegetable fats, oils, & waxes",315,"Pig and Poultry Fat",31501,"Animal and Vegetable Bi-Products",3,89856.00000000001,2019
"Animal or vegetable fats, oils, & waxes",315,"Bovine, Sheep, and Goat Fat",31502,"Animal and Vegetable Bi-Products",3,17,2019
"Animal or vegetable fats, oils, & waxes",315,"Lard stearin and oils",31503,"Animal and Vegetable Bi-Products",3,16,2019
"Animal or vegetable fats, oils, & waxes",315,"Fish oil",31504,"Animal and Vegetable Bi-Products",3,21066,2019
"Animal or vegetable fats, oils, & waxes",315,"Wool Grease",31505,"Animal and Vegetable Bi-Products",3,103545,2019
"Animal or vegetable fats, oils, & waxes",315,"Soybean Oil",31507,"Animal and Vegetable Bi-Products",3,55715848,2019
"Animal or vegetable fats, oils, & waxes",315,"Pure Olive Oil",31509,"Animal and Vegetable Bi-Products",3,3030928,2019
"Animal or vegetable fats, oils, & waxes",315,"Olive Oil",31510,"Animal and Vegetable Bi-Products",3,54920,2019
"Animal or vegetable fats, oils, & waxes",315,"Palm Oil",31511,"Animal and Vegetable Bi-Products",3,26007168,2019
"Animal or vegetable fats, oils, & waxes",315,"Seed Oils",31512,"Animal and Vegetable Bi-Products",3,13113286,2019
"Animal or vegetable fats, oils, & waxes",315,"Coconut Oil",31513,"Animal and Vegetable Bi-Products",3,38143,2019
"Animal or vegetable fats, oils, & waxes",315,"Rapeseed Oil",31514,"Animal and Vegetable Bi-Products",3,214472.99999999997,2019
"Animal or vegetable fats, oils, & waxes",315,"Other Pure Vegetable Oils",31515,"Animal and Vegetable Bi-Products",3,4235989,2019
"Animal or vegetable fats, oils, & waxes",315,"Other Vegetable Oils",31516,"Animal and Vegetable Bi-Products",3,2805967,2019
"Animal or vegetable fats, oils, & waxes",315,"Margarine",31517,"Animal and Vegetable Bi-Products",3,14079159,2019
"Animal or vegetable fats, oils, & waxes",315,"Inedible Fats and Oils",31518,"Animal and Vegetable Bi-Products",3,29592,2019
"Animal or vegetable fats, oils, & waxes",315,"Glycerol",31520,"Animal and Vegetable Bi-Products",3,230,2019
"Animal or vegetable fats, oils, & waxes",315,"Vegetable waxes and beeswax",31521,"Animal and Vegetable Bi-Products",3,110264,2019
"Preparations of fish, crustacenas, & molluscs",416,"Sausages",41601,"Foodstuffs",4,125920,2019
"Preparations of fish, crustacenas, & molluscs",416,"Other Prepared Meat",41602,"Foodstuffs",4,589236,2019
"Preparations of fish, crustacenas, & molluscs",416,"Animal Extracts",41603,"Foodstuffs",4,662.9999999999999,2019
"Preparations of fish, crustacenas, & molluscs",416,"Processed Fish",41604,"Foodstuffs",4,40106620,2019
"Preparations of fish, crustacenas, & molluscs",416,"Processed Crustaceans",41605,"Foodstuffs",4,261510,2019
"Sugars & confectioneries",417,"Raw Sugar",41701,"Foodstuffs",4,78544156,2019
"Sugars & confectioneries",417,"Other Sugars",41702,"Foodstuffs",4,2479819,2019
"Sugars & confectioneries",417,"Molasses",41703,"Foodstuffs",4,10,2019
"Sugars & confectioneries",417,"Confectionery Sugar",41704,"Foodstuffs",4,4158271,2019
"Cocoa & cocoa preparations",418,"Cocoa Powder",41805,"Foodstuffs",4,46894,2019
"Cocoa & cocoa preparations",418,"Chocolate",41806,"Foodstuffs",4,3733110,2019
"Preparations of cereals, flour, starch or milk",419,"Malt Extract",41901,"Foodstuffs",4,73723918,2019
"Preparations of cereals, flour, starch or milk",419,"Pasta",41902,"Foodstuffs",4,98395409,2019
"Preparations of cereals, flour, starch or milk",419,"Tapioca",41903,"Foodstuffs",4,420,2019
"Preparations of cereals, flour, starch or milk",419,"Prepared Cereals",41904,"Foodstuffs",4,1610374,2019
"Preparations of cereals, flour, starch or milk",419,"Baked Goods",41905,"Foodstuffs",4,6718026,2019
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Pickled Foods",42001,"Foodstuffs",4,483699,2019
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Tomatoes",42002,"Foodstuffs",4,5198562,2019
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Mushrooms",42003,"Foodstuffs",4,240746,2019
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Frozen Vegetables",42004,"Foodstuffs",4,855740,2019
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Vegetables",42005,"Foodstuffs",4,4540874,2019
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,16255,2019
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Jams",42007,"Foodstuffs",4,1246085,2019
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,2869329,2019
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Fruit Juice",42009,"Foodstuffs",4,1752901,2019
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,678025,2019
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,2134115,2019
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,7661888,2019
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,286743,2019
"Miscellaneous edible preparations",421,"Ice Cream",42105,"Foodstuffs",4,44426,2019
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,48822685,2019
"Beverages, spirits, & vinegar",422,"Water",42201,"Foodstuffs",4,195723,2019
"Beverages, spirits, & vinegar",422,"Flavored Water",42202,"Foodstuffs",4,2040629,2019
"Beverages, spirits, & vinegar",422,"Beer",42203,"Foodstuffs",4,417081,2019
"Beverages, spirits, & vinegar",422,"Wine",42204,"Foodstuffs",4,8200874,2019
"Beverages, spirits, & vinegar",422,"Vermouth",42205,"Foodstuffs",4,146933,2019
"Beverages, spirits, & vinegar",422,"Other Fermented Beverages",42206,"Foodstuffs",4,467383,2019
"Beverages, spirits, & vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,1818,2019
"Beverages, spirits, & vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,27696644,2019
"Beverages, spirits, & vinegar",422,"Vinegar",42209,"Foodstuffs",4,80348,2019
"Food residues & wastes; animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,3964964,2019
"Food residues & wastes; animal fodder",423,"Bran",42302,"Foodstuffs",4,104319,2019
"Food residues & wastes; animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,282670.99999999994,2019
"Food residues & wastes; animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,165345853,2019
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,9024,2019
"Food residues & wastes; animal fodder",423,"Wine Lees",42307,"Foodstuffs",4,4808,2019
"Food residues & wastes; animal fodder",423,"Animal Food",42309,"Foodstuffs",4,12574845,2019
